"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4712","userCannotUpdateNameWithInValidDataTest(String, String) [2] name=   , errorValue=Name must contain two words with letters only","","2026-08-14","passed","2026-08-14","","iteration_2.api.UpdateNameUserTest","iteration_2.api.UpdateNameUserTest","userCannotUpdateNameWithInValidDataTest"
"","3899","userCannotDepositWithInvalidAmountTest(Double, String) [3] amount=5000.01, errorValue=Deposit amount exceeds the 5000 limit","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","userCannotDepositWithInvalidAmountTest"
"","3088","userCannotUpdateNameWithInValidDataTest(String, String) [3] name=mhVXEFSiiY, errorValue=Name must contain two words with letters only","","2026-08-14","passed","2026-08-14","","iteration_2.api.UpdateNameUserTest","iteration_2.api.UpdateNameUserTest","userCannotUpdateNameWithInValidDataTest"
"","3702","authorizedUserCannotDepositToAnotherUsersAccountTest()","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","authorizedUserCannotDepositToAnotherUsersAccountTest"
"","16697","userCannotTransferWithoutConfirmTest()","","2026-08-14","passed","2026-08-14","","iteration_2.ui.AccountsTransferTest","iteration_2.ui.AccountsTransferTest","userCannotTransferWithoutConfirmTest"
"","12688","userCanLoginWithCorrectDataTest()","","2026-08-14","passed","2026-08-14","","iteration_1.ui.LoginUserTest","iteration_1.ui.LoginUserTest","userCanLoginWithCorrectDataTest"
"","1469","adminCanNotCreateUserWithInvalidDataTest(String, String, String, List) [2] username=ab, password=Password33$, role=USER, errors=[Username must be between 3 and 15 characters]","","2026-08-14","passed","2026-08-14","","iteration_1.api.CreateUserTest","iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest"
"","14332","userCanDepositWithValidData()","","2026-08-14","passed","2026-08-14","","iteration_2.ui.AccountsDepositTest","iteration_2.ui.AccountsDepositTest","userCanDepositWithValidData"
"","5423","userCannotUpdateNameWithInValidDataTest(String, String) [4] name=buHgn5 jGxbX, errorValue=Name must contain two words with letters only","","2026-08-14","passed","2026-08-14","","iteration_2.api.UpdateNameUserTest","iteration_2.api.UpdateNameUserTest","userCannotUpdateNameWithInValidDataTest"
"","6992","adminCannotTransferFromUserAccountToAnotherUsersAccountTest()","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","adminCannotTransferFromUserAccountToAnotherUsersAccountTest"
"","4504","userCannotDepositWithInvalidAmountTest(Double, String) [2] amount=0.0, errorValue=Invalid account or amount","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","userCannotDepositWithInvalidAmountTest"
"","7537","userCannotTransferToExternalAccountWithInvalidDataTest(Double, String) [1] amount=-1.0, errorValue=Invalid transfer: insufficient funds or invalid accounts","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferToExternalAccountWithInvalidDataTest"
"","5562","userCanTransferBetweenTheirAccountWithValidDataTest(Double) [1] amount=0.01","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCanTransferBetweenTheirAccountWithValidDataTest"
"","0","userCannotTransferWithInvalidDataTest()","","2026-08-14","skipped","2026-08-14","","iteration_2.ui.AccountsTransferTest","iteration_2.ui.AccountsTransferTest","userCannotTransferWithInvalidDataTest"
"","2968","unauthorizedUserCannotDepositFundsToAccountTest()","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","unauthorizedUserCannotDepositFundsToAccountTest"
"","1702","unauthorizedUserCannotUpdateNameTest()","","2026-08-14","passed","2026-08-14","","iteration_2.api.UpdateNameUserTest","iteration_2.api.UpdateNameUserTest","unauthorizedUserCannotUpdateNameTest"
"","3342","userCanDepositWithValidDataTest(Double) [1] amount=0.01","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","userCanDepositWithValidDataTest"
"","3282","userCanGenerateAuthTokenTest()","","2026-08-14","passed","2026-08-14","","iteration_1.api.LoginUserTest","iteration_1.api.LoginUserTest","userCanGenerateAuthTokenTest"
"","0","userCanTransferWithValidDataTest()","","2026-08-14","skipped","2026-08-14","","iteration_2.ui.AccountsTransferTest","iteration_2.ui.AccountsTransferTest","userCanTransferWithValidDataTest"
"","0","userCanUpdateNameWithValidDataTest(String)","","2026-08-14","skipped","2026-08-14","","iteration_2.api.UpdateNameUserTest","iteration_2.api.UpdateNameUserTest","userCanUpdateNameWithValidDataTest"
"","0","userCanRepeatTransfer()","","2026-08-14","skipped","2026-08-14","","iteration_2.ui.AccountsTransferTest","iteration_2.ui.AccountsTransferTest","userCanRepeatTransfer"
"","2757","userCanDepositWithValidDataTest(Double) [3] amount=5000.0","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","userCanDepositWithValidDataTest"
"","6038","userCannotTransferBetweenTheirAccountWithInvalidDataTest(Double, String) [2] amount=0.0, errorValue=Invalid transfer: insufficient funds or invalid accounts","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferBetweenTheirAccountWithInvalidDataTest"
"","6142","userCannotTransferBetweenTheirAccountWithInvalidDataTest(Double, String) [1] amount=-1.0, errorValue=Invalid transfer: insufficient funds or invalid accounts","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferBetweenTheirAccountWithInvalidDataTest"
"","12845","userCannotSearchTransactionWithInvalidName()","","2026-08-14","passed","2026-08-14","","iteration_2.ui.AccountsTransferTest","iteration_2.ui.AccountsTransferTest","userCannotSearchTransactionWithInvalidName"
"","15383","userCanTransferToExternalAccountWithValidDataTest(Double) [3] amount=10000.0","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCanTransferToExternalAccountWithValidDataTest"
"","10488","userCannotTransferAmountExceedingBalanceBetweenTheirAccountTest()","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferAmountExceedingBalanceBetweenTheirAccountTest"
"","5320","adminCanLoginWithCorrectDataTest()","","2026-08-14","passed","2026-08-14","","iteration_1.ui.LoginUserTest","iteration_1.ui.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","9274","userCannotTransferToNonExistentAccountTest()","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferToNonExistentAccountTest"
"","10822","authorizedUserCannotDepositToNonExistentAccountTest()","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","authorizedUserCannotDepositToNonExistentAccountTest"
"","6218","adminCannotCrateUserWithInvalidDataTest()","","2026-08-14","passed","2026-08-14","","iteration_1.ui.CreateUserTest","iteration_1.ui.CreateUserTest","adminCannotCrateUserWithInvalidDataTest"
"","4158","userCannotDepositWithInvalidAmountTest(Double, String) [1] amount=-1.0, errorValue=Invalid account or amount","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","userCannotDepositWithInvalidAmountTest"
"","8627","userCannotUpdateNameWithInValidDataTest(String, String) [5] name=wyPaa BiiLc+, errorValue=Name must contain two words with letters only","","2026-08-14","passed","2026-08-14","","iteration_2.api.UpdateNameUserTest","iteration_2.api.UpdateNameUserTest","userCannotUpdateNameWithInValidDataTest"
"","4302","userCanCreateAccountTest()","","2026-08-14","passed","2026-08-14","","iteration_1.api.CreateAccountTest","iteration_1.api.CreateAccountTest","userCanCreateAccountTest"
"","3298","userCanTransferToExternalAccountWithValidDataTest(Double) [1] amount=0.01","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCanTransferToExternalAccountWithValidDataTest"
"","13370","userCanCreateAccountTest()","","2026-08-14","passed","2026-08-14","","iteration_1.ui.CreateAccountTest","iteration_1.ui.CreateAccountTest","userCanCreateAccountTest"
