"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8099","adminCanNotCreateUserWithInvalidDataTest(String, String, String, List) [4] username=abc%, password=Password33$, role=USER, errors=[Username must contain only letters, digits, dashes, underscores, and dots]","","2026-08-14","passed","2026-08-14","","iteration_1.api.CreateUserTest","iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest"
"","8480","userCanDepositWithValidData()","","2026-08-14","passed","2026-08-14","","iteration_2.ui.AccountsDepositTest","iteration_2.ui.AccountsDepositTest","userCanDepositWithValidData"
"","3799","userCannotTransferBetweenTheirAccountWithInvalidDataTest(Double, String) [1] amount=-1.0, errorValue=Invalid transfer: insufficient funds or invalid accounts","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferBetweenTheirAccountWithInvalidDataTest"
"","10378","userCannotTransferAmountExceedingBalanceToExternalAccountTest()","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferAmountExceedingBalanceToExternalAccountTest"
"","4476","userCannotUpdateNameWithInValidDataTest(String, String) [2] name=   , errorValue=Name must contain two words with letters only","","2026-08-14","passed","2026-08-14","","iteration_2.api.UpdateNameUserTest","iteration_2.api.UpdateNameUserTest","userCannotUpdateNameWithInValidDataTest"
"","3473","userCanCreateAccountTest()","","2026-08-14","passed","2026-08-14","","iteration_1.api.CreateAccountTest","iteration_1.api.CreateAccountTest","userCanCreateAccountTest"
"","0","userCanUpdateNameWithValidDataTest()","","2026-08-14","skipped","2026-08-14","","iteration_2.ui.UpdateNameUserTest","iteration_2.ui.UpdateNameUserTest","userCanUpdateNameWithValidDataTest"
"","12255","userCanLoginWithCorrectDataTest()","","2026-08-14","passed","2026-08-14","","iteration_1.ui.LoginUserTest","iteration_1.ui.LoginUserTest","userCanLoginWithCorrectDataTest"
"","11589","userCannotDepositWithInvalidData()","","2026-08-14","passed","2026-08-14","","iteration_2.ui.AccountsDepositTest","iteration_2.ui.AccountsDepositTest","userCannotDepositWithInvalidData"
"","10062","userCannotUpdateNameWithInvalidDataTest()","","2026-08-14","passed","2026-08-14","","iteration_2.ui.UpdateNameUserTest","iteration_2.ui.UpdateNameUserTest","userCannotUpdateNameWithInvalidDataTest"
"","16576","userCannotTransferFromNonExistentAccountTest()","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferFromNonExistentAccountTest"
"","6959","userCannotTransferAmountExceedingBalanceBetweenTheirAccountTest()","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferAmountExceedingBalanceBetweenTheirAccountTest"
"","7455","userCannotTransferToExternalAccountWithInvalidDataTest(Double, String) [2] amount=0.0, errorValue=Invalid transfer: insufficient funds or invalid accounts","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferToExternalAccountWithInvalidDataTest"
"","707","adminCanGenerateAuthTokenTest()","","2026-08-14","passed","2026-08-14","","iteration_1.api.LoginUserTest","iteration_1.api.LoginUserTest","adminCanGenerateAuthTokenTest"
"","4409","userCanTransferBetweenTheirAccountWithValidDataTest(Double) [2] amount=9999.99","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCanTransferBetweenTheirAccountWithValidDataTest"
"","5753","userCannotTransferBetweenTheirAccountWithInvalidDataTest(Double, String) [2] amount=0.0, errorValue=Invalid transfer: insufficient funds or invalid accounts","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferBetweenTheirAccountWithInvalidDataTest"
"","4321","unauthorizedUserCannotUpdateNameTest()","","2026-08-14","passed","2026-08-14","","iteration_2.api.UpdateNameUserTest","iteration_2.api.UpdateNameUserTest","unauthorizedUserCannotUpdateNameTest"
"","7811","adminCannotCrateUserWithInvalidDataTest()","","2026-08-14","passed","2026-08-14","","iteration_1.ui.CreateUserTest","iteration_1.ui.CreateUserTest","adminCannotCrateUserWithInvalidDataTest"
"","2441","userCanDepositWithValidDataTest(Double) [2] amount=4999.99","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","userCanDepositWithValidDataTest"
"","8274","userCannotTransferToExternalAccountWithInvalidDataTest(Double, String) [1] amount=-1.0, errorValue=Invalid transfer: insufficient funds or invalid accounts","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferToExternalAccountWithInvalidDataTest"
"","5411","authorizedUserCannotDepositToAnotherUsersAccountTest()","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","authorizedUserCannotDepositToAnotherUsersAccountTest"
"","1830","unauthorizedUserCannotDepositFundsToAccountTest()","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","unauthorizedUserCannotDepositFundsToAccountTest"
"","6194","adminCanNotCreateUserWithInvalidDataTest(String, String, String, List) [1] username= , password=Password33$, role=USER, errors=[Username cannot be blank, Username must be between 3 and 15 characters, Username must contain only letters, digits, dashes, underscores, and dots]","","2026-08-14","passed","2026-08-14","","iteration_1.api.CreateUserTest","iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest"
"","4171","userCannotUpdateNameWithInValidDataTest(String, String) [4] name=UtijW8 wJQMs, errorValue=Name must contain two words with letters only","","2026-08-14","passed","2026-08-14","","iteration_2.api.UpdateNameUserTest","iteration_2.api.UpdateNameUserTest","userCannotUpdateNameWithInValidDataTest"
"","0","userCanRepeatTransfer()","","2026-08-14","skipped","2026-08-14","","iteration_2.ui.AccountsTransferTest","iteration_2.ui.AccountsTransferTest","userCanRepeatTransfer"
"","6846","authorizedUserCannotDepositToNonExistentAccountTest()","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","authorizedUserCannotDepositToNonExistentAccountTest"
"","4693","userCanTransferBetweenTheirAccountWithValidDataTest(Double) [1] amount=0.01","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCanTransferBetweenTheirAccountWithValidDataTest"
"","0","userCanSearchTransactionWithValidName()","","2026-08-14","skipped","2026-08-14","","iteration_2.ui.AccountsTransferTest","iteration_2.ui.AccountsTransferTest","userCanSearchTransactionWithValidName"
"","6509","userCannotDepositWithoutSelectedAccountTest()","","2026-08-14","passed","2026-08-14","","iteration_2.ui.AccountsDepositTest","iteration_2.ui.AccountsDepositTest","userCannotDepositWithoutSelectedAccountTest"
"","14123","userCannotTransferWithoutConfirmTest()","","2026-08-14","passed","2026-08-14","","iteration_2.ui.AccountsTransferTest","iteration_2.ui.AccountsTransferTest","userCannotTransferWithoutConfirmTest"
"","2607","userCanDepositWithValidDataTest(Double) [1] amount=0.01","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","userCanDepositWithValidDataTest"
"","4003","userCannotUpdateNameWithInValidDataTest(String, String) [3] name=uhEMpuaEpc, errorValue=Name must contain two words with letters only","","2026-08-14","passed","2026-08-14","","iteration_2.api.UpdateNameUserTest","iteration_2.api.UpdateNameUserTest","userCannotUpdateNameWithInValidDataTest"
"","8400","userCanTransferToExternalAccountWithValidDataTest(Double) [2] amount=9999.99","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCanTransferToExternalAccountWithValidDataTest"
"","3220","userCannotDepositWithInvalidAmountTest(Double, String) [1] amount=-1.0, errorValue=Invalid account or amount","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","userCannotDepositWithInvalidAmountTest"
