"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4321","userCanDepositWithValidDataTest(Double) [1] amount=0.01","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","userCanDepositWithValidDataTest"
"","3879","userCannotTransferBetweenTheirAccountWithInvalidDataTest(Double, String) [1] amount=-1.0, errorValue=Invalid transfer: insufficient funds or invalid accounts","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferBetweenTheirAccountWithInvalidDataTest"
"","9996","userCannotTransferToExternalAccountWithInvalidDataTest(Double, String) [3] amount=10000.01, errorValue=Transfer amount cannot exceed 10000","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferToExternalAccountWithInvalidDataTest"
"","4310","userCannotUpdateNameWithInValidDataTest(String, String) [2] name=   , errorValue=Name must contain two words with letters only","","2026-08-14","passed","2026-08-14","","iteration_2.api.UpdateNameUserTest","iteration_2.api.UpdateNameUserTest","userCannotUpdateNameWithInValidDataTest"
"","0","userCanUpdateNameWithValidDataTest()","","2026-08-14","skipped","2026-08-14","","iteration_2.ui.UpdateNameUserTest","iteration_2.ui.UpdateNameUserTest","userCanUpdateNameWithValidDataTest"
"","5058","userCannotDepositWithInvalidAmountTest(Double, String) [2] amount=0.0, errorValue=Invalid account or amount","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","userCannotDepositWithInvalidAmountTest"
"","8108","userCannotTransferBetweenTheirAccountWithInvalidDataTest(Double, String) [2] amount=0.0, errorValue=Invalid transfer: insufficient funds or invalid accounts","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferBetweenTheirAccountWithInvalidDataTest"
"","4339","adminCannotDepositToUserAccountTest()","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","adminCannotDepositToUserAccountTest"
"","6924","userCannotUpdateNameWithInValidDataTest(String, String) [4] name=GYIYP2 tdGyw, errorValue=Name must contain two words with letters only","","2026-08-14","passed","2026-08-14","","iteration_2.api.UpdateNameUserTest","iteration_2.api.UpdateNameUserTest","userCannotUpdateNameWithInValidDataTest"
"","8006","adminCannotTransferBetweenUserAccountsTest()","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","adminCannotTransferBetweenUserAccountsTest"
"","0","userCanUpdateNameWithValidDataTest(String)","","2026-08-14","skipped","2026-08-14","","iteration_2.api.UpdateNameUserTest","iteration_2.api.UpdateNameUserTest","userCanUpdateNameWithValidDataTest"
"","6680","adminCanCreateUserWithCorrectDataTest()","","2026-08-14","passed","2026-08-14","","iteration_1.api.CreateUserTest","iteration_1.api.CreateUserTest","adminCanCreateUserWithCorrectDataTest"
"","9945","unauthorizedUserCannotTransferBetweenOwnAccountsTest()","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","unauthorizedUserCannotTransferBetweenOwnAccountsTest"
"","0","userCanTransferWithValidDataTest()","","2026-08-14","skipped","2026-08-14","","iteration_2.ui.AccountsTransferTest","iteration_2.ui.AccountsTransferTest","userCanTransferWithValidDataTest"
"","16411","userCanTransferToExternalAccountWithValidDataTest(Double) [3] amount=10000.0","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCanTransferToExternalAccountWithValidDataTest"
"","14453","userCannotTransferAmountExceedingBalanceToExternalAccountTest()","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferAmountExceedingBalanceToExternalAccountTest"
"","1830","adminCanNotCreateUserWithInvalidDataTest(String, String, String, List) [3] username=abc$, password=Password33$, role=USER, errors=[Username must contain only letters, digits, dashes, underscores, and dots]","","2026-08-14","passed","2026-08-14","","iteration_1.api.CreateUserTest","iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest"
"","4352","userCanCreateAccountTest()","","2026-08-14","passed","2026-08-14","","iteration_1.api.CreateAccountTest","iteration_1.api.CreateAccountTest","userCanCreateAccountTest"
"","8100","userCannotTransferToExternalAccountWithInvalidDataTest(Double, String) [2] amount=0.0, errorValue=Invalid transfer: insufficient funds or invalid accounts","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferToExternalAccountWithInvalidDataTest"
"","0","userCanRepeatTransfer()","","2026-08-14","skipped","2026-08-14","","iteration_2.ui.AccountsTransferTest","iteration_2.ui.AccountsTransferTest","userCanRepeatTransfer"
"","8384","userCannotTransferWithoutConfirmTest()","","2026-08-14","passed","2026-08-14","","iteration_2.ui.AccountsTransferTest","iteration_2.ui.AccountsTransferTest","userCannotTransferWithoutConfirmTest"
"","14260","userCannotDepositWithoutSelectedAccountTest()","","2026-08-14","passed","2026-08-14","","iteration_2.ui.AccountsDepositTest","iteration_2.ui.AccountsDepositTest","userCannotDepositWithoutSelectedAccountTest"
"","8885","userCannotTransferToNonExistentAccountTest()","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferToNonExistentAccountTest"
"","7402","userCanTransferBetweenTheirAccountWithValidDataTest(Double) [3] amount=10000.0","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCanTransferBetweenTheirAccountWithValidDataTest"
"","9730","userCannotTransferAmountExceedingBalanceBetweenTheirAccountTest()","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferAmountExceedingBalanceBetweenTheirAccountTest"
"","9017","adminCannotTransferFromUserAccountToAnotherUsersAccountTest()","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","adminCannotTransferFromUserAccountToAnotherUsersAccountTest"
"","7425","userCanTransferToExternalAccountWithValidDataTest(Double) [1] amount=0.01","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCanTransferToExternalAccountWithValidDataTest"
"","12285","userCannotUpdateNameWithInvalidDataTest()","","2026-08-14","passed","2026-08-14","","iteration_2.ui.UpdateNameUserTest","iteration_2.ui.UpdateNameUserTest","userCannotUpdateNameWithInvalidDataTest"
"","12363","userCannotDepositWithInvalidData()","","2026-08-14","passed","2026-08-14","","iteration_2.ui.AccountsDepositTest","iteration_2.ui.AccountsDepositTest","userCannotDepositWithInvalidData"
"","16103","userCannotTransferFromNonExistentAccountTest()","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferFromNonExistentAccountTest"
"","15292","userCanCreateAccountTest()","","2026-08-14","passed","2026-08-14","","iteration_1.ui.CreateAccountTest","iteration_1.ui.CreateAccountTest","userCanCreateAccountTest"
"","7945","userCannotTransferToExternalAccountWithInvalidDataTest(Double, String) [1] amount=-1.0, errorValue=Invalid transfer: insufficient funds or invalid accounts","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferToExternalAccountWithInvalidDataTest"
"","10022","authorizedUserCannotDepositToNonExistentAccountTest()","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","authorizedUserCannotDepositToNonExistentAccountTest"
"","12930","userCannotSearchTransactionWithInvalidName()","","2026-08-14","passed","2026-08-14","","iteration_2.ui.AccountsTransferTest","iteration_2.ui.AccountsTransferTest","userCannotSearchTransactionWithInvalidName"
"","4738","userCanTransferBetweenTheirAccountWithValidDataTest(Double) [2] amount=9999.99","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCanTransferBetweenTheirAccountWithValidDataTest"
"","3231","userCanDepositWithValidDataTest(Double) [2] amount=4999.99","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","userCanDepositWithValidDataTest"
"","3228","unauthorizedUserCannotDepositFundsToAccountTest()","","2026-08-14","passed","2026-08-14","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","unauthorizedUserCannotDepositFundsToAccountTest"
"","802","adminCanNotCreateUserWithInvalidDataTest(String, String, String, List) [2] username=ab, password=Password33$, role=USER, errors=[Username must be between 3 and 15 characters]","","2026-08-14","passed","2026-08-14","","iteration_1.api.CreateUserTest","iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest"
"","6026","adminCannotCrateUserWithInvalidDataTest()","","2026-08-14","passed","2026-08-14","","iteration_1.ui.CreateUserTest","iteration_1.ui.CreateUserTest","adminCannotCrateUserWithInvalidDataTest"
"","0","userCannotTransferWithInvalidDataTest()","","2026-08-14","skipped","2026-08-14","","iteration_2.ui.AccountsTransferTest","iteration_2.ui.AccountsTransferTest","userCannotTransferWithInvalidDataTest"
"","5333","adminCanLoginWithCorrectDataTest()","","2026-08-14","passed","2026-08-14","","iteration_1.ui.LoginUserTest","iteration_1.ui.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","5157","adminCanNotCreateUserWithInvalidDataTest(String, String, String, List) [1] username= , password=Password33$, role=USER, errors=[Username cannot be blank, Username must be between 3 and 15 characters, Username must contain only letters, digits, dashes, underscores, and dots]","","2026-08-14","passed","2026-08-14","","iteration_1.api.CreateUserTest","iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest"
"","3862","unauthorizedUserCannotUpdateNameTest()","","2026-08-14","passed","2026-08-14","","iteration_2.api.UpdateNameUserTest","iteration_2.api.UpdateNameUserTest","unauthorizedUserCannotUpdateNameTest"
