"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16216","userCannotTransferFromNonExistentAccountTest()","","2026-08-13","passed","2026-08-13","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferFromNonExistentAccountTest"
"","3083","unauthorizedUserCannotUpdateNameTest()","","2026-08-13","passed","2026-08-13","","iteration_2.api.UpdateNameUserTest","iteration_2.api.UpdateNameUserTest","unauthorizedUserCannotUpdateNameTest"
"","9242","unauthorizedUserCannotTransferBetweenOwnAccountsTest()","","2026-08-13","passed","2026-08-13","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","unauthorizedUserCannotTransferBetweenOwnAccountsTest"
"","5852","userCannotTransferBetweenTheirAccountWithInvalidDataTest(Double, String) [2] amount=0.0, errorValue=Invalid transfer: insufficient funds or invalid accounts","","2026-08-13","passed","2026-08-13","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferBetweenTheirAccountWithInvalidDataTest"
"","3680","userCannotDepositWithInvalidAmountTest(Double, String) [2] amount=0.0, errorValue=Invalid account or amount","","2026-08-13","passed","2026-08-13","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","userCannotDepositWithInvalidAmountTest"
"","2779","userCanDepositWithValidDataTest(Double) [2] amount=4999.99","","2026-08-13","passed","2026-08-13","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","userCanDepositWithValidDataTest"
"","5644","adminCanNotCreateUserWithInvalidDataTest(String, String, String, List) [1] username= , password=Password33$, role=USER, errors=[Username cannot be blank, Username must be between 3 and 15 characters, Username must contain only letters, digits, dashes, underscores, and dots]","","2026-08-13","passed","2026-08-13","","iteration_1.api.CreateUserTest","iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest"
"","4433","userCannotTransferToExternalAccountWithInvalidDataTest(Double, String) [3] amount=10000.01, errorValue=Transfer amount cannot exceed 10000","","2026-08-13","passed","2026-08-13","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferToExternalAccountWithInvalidDataTest"
"","6268","userCanTransferToExternalAccountWithValidDataTest(Double) [2] amount=9999.99","","2026-08-13","passed","2026-08-13","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCanTransferToExternalAccountWithValidDataTest"
"","11818","userCannotUpdateNameWithInvalidDataTest()","","2026-08-13","passed","2026-08-13","","iteration_2.ui.UpdateNameUserTest","iteration_2.ui.UpdateNameUserTest","userCannotUpdateNameWithInvalidDataTest"
"","0","userCanRepeatTransfer()","","2026-08-13","skipped","2026-08-13","","iteration_2.ui.AccountsTransferTest","iteration_2.ui.AccountsTransferTest","userCanRepeatTransfer"
"","2823","authorizedUserCannotDepositToAnotherUsersAccountTest()","","2026-08-13","passed","2026-08-13","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","authorizedUserCannotDepositToAnotherUsersAccountTest"
"","6733","adminCanCreateUserWithCorrectDataTest()","","2026-08-13","passed","2026-08-13","","iteration_1.api.CreateUserTest","iteration_1.api.CreateUserTest","adminCanCreateUserWithCorrectDataTest"
"","6413","adminCannotCrateUserWithInvalidDataTest()","","2026-08-13","passed","2026-08-13","","iteration_1.ui.CreateUserTest","iteration_1.ui.CreateUserTest","adminCannotCrateUserWithInvalidDataTest"
"","8628","userCannotUpdateNameWithInValidDataTest(String, String) [5] name=uMZUr sWMgW_, errorValue=Name must contain two words with letters only","","2026-08-13","passed","2026-08-13","","iteration_2.api.UpdateNameUserTest","iteration_2.api.UpdateNameUserTest","userCannotUpdateNameWithInValidDataTest"
"","5804","userCannotTransferToExternalAccountWithInvalidDataTest(Double, String) [1] amount=-1.0, errorValue=Invalid transfer: insufficient funds or invalid accounts","","2026-08-13","passed","2026-08-13","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferToExternalAccountWithInvalidDataTest"
"","4082","userCannotTransferBetweenTheirAccountWithInvalidDataTest(Double, String) [1] amount=-1.0, errorValue=Invalid transfer: insufficient funds or invalid accounts","","2026-08-13","passed","2026-08-13","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferBetweenTheirAccountWithInvalidDataTest"
"","3660","userCannotUpdateNameWithInValidDataTest(String, String) [2] name=   , errorValue=Name must contain two words with letters only","","2026-08-13","passed","2026-08-13","","iteration_2.api.UpdateNameUserTest","iteration_2.api.UpdateNameUserTest","userCannotUpdateNameWithInValidDataTest"
"","6150","adminCannotDepositToUserAccountTest()","","2026-08-13","passed","2026-08-13","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","adminCannotDepositToUserAccountTest"
"","6048","adminCannotTransferBetweenUserAccountsTest()","","2026-08-13","passed","2026-08-13","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","adminCannotTransferBetweenUserAccountsTest"
"","12874","adminCanCrateUserTest()","","2026-08-13","passed","2026-08-13","","iteration_1.ui.CreateUserTest","iteration_1.ui.CreateUserTest","adminCanCrateUserTest"
"","0","userCanUpdateNameWithValidDataTest()","","2026-08-13","skipped","2026-08-13","","iteration_2.ui.UpdateNameUserTest","iteration_2.ui.UpdateNameUserTest","userCanUpdateNameWithValidDataTest"
"","10157","userCannotDepositWithInvalidData()","","2026-08-13","passed","2026-08-13","","iteration_2.ui.AccountsDepositTest","iteration_2.ui.AccountsDepositTest","userCannotDepositWithInvalidData"
"","16333","userCannotTransferWithoutConfirmTest()","","2026-08-13","passed","2026-08-13","","iteration_2.ui.AccountsTransferTest","iteration_2.ui.AccountsTransferTest","userCannotTransferWithoutConfirmTest"
"","7406","userCannotTransferToNonExistentAccountTest()","","2026-08-13","passed","2026-08-13","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferToNonExistentAccountTest"
"","15730","userCanCreateAccountTest()","","2026-08-13","passed","2026-08-13","","iteration_1.ui.CreateAccountTest","iteration_1.ui.CreateAccountTest","userCanCreateAccountTest"
"","15049","userCanTransferToExternalAccountWithValidDataTest(Double) [3] amount=10000.0","","2026-08-13","passed","2026-08-13","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCanTransferToExternalAccountWithValidDataTest"
"","7632","authorizedUserCannotDepositToNonExistentAccountTest()","","2026-08-13","passed","2026-08-13","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","authorizedUserCannotDepositToNonExistentAccountTest"
"","7940","userCannotTransferAmountExceedingBalanceBetweenTheirAccountTest()","","2026-08-13","passed","2026-08-13","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferAmountExceedingBalanceBetweenTheirAccountTest"
"","13730","userCanLoginWithCorrectDataTest()","","2026-08-13","passed","2026-08-13","","iteration_1.ui.LoginUserTest","iteration_1.ui.LoginUserTest","userCanLoginWithCorrectDataTest"
"","14406","userCannotSearchTransactionWithInvalidName()","","2026-08-13","passed","2026-08-13","","iteration_2.ui.AccountsTransferTest","iteration_2.ui.AccountsTransferTest","userCannotSearchTransactionWithInvalidName"
"","2611","userCannotUpdateNameWithInValidDataTest(String, String) [1] name=, errorValue=Name must contain two words with letters only","","2026-08-13","passed","2026-08-13","","iteration_2.api.UpdateNameUserTest","iteration_2.api.UpdateNameUserTest","userCannotUpdateNameWithInValidDataTest"
"","5650","userCanCreateAccountTest()","","2026-08-13","passed","2026-08-13","","iteration_1.api.CreateAccountTest","iteration_1.api.CreateAccountTest","userCanCreateAccountTest"
"","7101","adminCanNotCreateUserWithInvalidDataTest(String, String, String, List) [4] username=abc%, password=Password33$, role=USER, errors=[Username must contain only letters, digits, dashes, underscores, and dots]","","2026-08-13","passed","2026-08-13","","iteration_1.api.CreateUserTest","iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest"
"","4965","userCannotUpdateNameWithInValidDataTest(String, String) [4] name=sDQXa6 SdVDG, errorValue=Name must contain two words with letters only","","2026-08-13","passed","2026-08-13","","iteration_2.api.UpdateNameUserTest","iteration_2.api.UpdateNameUserTest","userCannotUpdateNameWithInValidDataTest"
"","4190","userCanTransferBetweenTheirAccountWithValidDataTest(Double) [2] amount=9999.99","","2026-08-13","passed","2026-08-13","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCanTransferBetweenTheirAccountWithValidDataTest"
"","0","userCannotTransferWithInvalidDataTest()","","2026-08-13","skipped","2026-08-13","","iteration_2.ui.AccountsTransferTest","iteration_2.ui.AccountsTransferTest","userCannotTransferWithInvalidDataTest"
"","3674","userCanDepositWithValidDataTest(Double) [3] amount=5000.0","","2026-08-13","passed","2026-08-13","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","userCanDepositWithValidDataTest"
"","0","userCanTransferWithValidDataTest()","","2026-08-13","skipped","2026-08-13","","iteration_2.ui.AccountsTransferTest","iteration_2.ui.AccountsTransferTest","userCanTransferWithValidDataTest"
"","8847","userCannotTransferToExternalAccountWithInvalidDataTest(Double, String) [2] amount=0.0, errorValue=Invalid transfer: insufficient funds or invalid accounts","","2026-08-13","passed","2026-08-13","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferToExternalAccountWithInvalidDataTest"
"","1681","unauthorizedUserCannotDepositFundsToAccountTest()","","2026-08-13","passed","2026-08-13","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","unauthorizedUserCannotDepositFundsToAccountTest"
"","6732","userCanDepositWithValidDataTest(Double) [1] amount=0.01","","2026-08-13","passed","2026-08-13","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","userCanDepositWithValidDataTest"
"","777","adminCanNotCreateUserWithInvalidDataTest(String, String, String, List) [3] username=abc$, password=Password33$, role=USER, errors=[Username must contain only letters, digits, dashes, underscores, and dots]","","2026-08-13","passed","2026-08-13","","iteration_1.api.CreateUserTest","iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest"
"","3093","userCannotDepositWithInvalidAmountTest(Double, String) [3] amount=5000.01, errorValue=Deposit amount exceeds the 5000 limit","","2026-08-13","passed","2026-08-13","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","userCannotDepositWithInvalidAmountTest"
"","3150","userCannotUpdateNameWithInValidDataTest(String, String) [3] name=bBQxukbycb, errorValue=Name must contain two words with letters only","","2026-08-13","passed","2026-08-13","","iteration_2.api.UpdateNameUserTest","iteration_2.api.UpdateNameUserTest","userCannotUpdateNameWithInValidDataTest"
"","0","userCanUpdateNameWithValidDataTest(String)","","2026-08-13","skipped","2026-08-13","","iteration_2.api.UpdateNameUserTest","iteration_2.api.UpdateNameUserTest","userCanUpdateNameWithValidDataTest"
"","7238","userCannotDepositWithInvalidAmountTest(Double, String) [1] amount=-1.0, errorValue=Invalid account or amount","","2026-08-13","passed","2026-08-13","","iteration_2.api.AccountsDepositTest","iteration_2.api.AccountsDepositTest","userCannotDepositWithInvalidAmountTest"
"","3491","userCannotTransferBetweenTheirAccountWithInvalidDataTest(Double, String) [3] amount=10000.01, errorValue=Transfer amount cannot exceed 10000","","2026-08-13","passed","2026-08-13","","iteration_2.api.AccountsTransferTest","iteration_2.api.AccountsTransferTest","userCannotTransferBetweenTheirAccountWithInvalidDataTest"
"","555","adminCanGenerateAuthTokenTest()","","2026-08-13","passed","2026-08-13","","iteration_1.api.LoginUserTest","iteration_1.api.LoginUserTest","adminCanGenerateAuthTokenTest"
"","0","userCanSearchTransactionWithValidName()","","2026-08-13","skipped","2026-08-13","","iteration_2.ui.AccountsTransferTest","iteration_2.ui.AccountsTransferTest","userCanSearchTransactionWithValidName"
